datetime,city,latitude,longitude,calculated_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,pressure_msl,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen,dew_point_2m,apparent_temperature,rain,snowfall,weather_code,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2025-09-12 20:30:00+00:00,Bangalore,12.9716,77.5946,84.82905819884732,33.9,28.3,20.011,86.347664,7.4520864,0.0,1010.2,362.0,30.4,14.3,22.0,11.0,0.0,0.0,,,,,,,,17.661001,21.687233,0.0,0.0,3.0,909.5184,100.0,1.0,0.0,100.0,,0.0,0.3194704,18.329973,322.85324,324.59305,16.56,20.861,0.224
2025-09-12 21:30:00+00:00,Bangalore,12.9716,77.5946,78.63247781737238,30.9,25.4,19.511,89.630295,5.6262593,0.0,1010.3,309.0,23.8,12.7,26.0,10.0,0.0,0.0,,,,,,,,17.761,21.498152,0.0,0.0,2.0,909.44714,55.0,9.0,0.0,50.0,,0.0,0.23525453,14.81259,277.3523,295.94223,15.119999,20.511,0.224
2025-09-12 22:30:00+00:00,Bangalore,12.9716,77.5946,73.93162556183644,28.2,23.2,19.161001,92.47266,5.4656014,0.0,1010.6,276.0,18.3,11.7,28.0,10.0,0.0,0.0,,,,,,,,17.911001,21.238752,0.0,0.0,3.0,909.60376,93.0,6.0,0.0,92.0,,0.0,0.16709423,13.523978,252.75845,279.96375,11.879999,20.261,0.224
2025-09-12 23:30:00+00:00,Bangalore,12.9716,77.5946,61.75213675213675,21.2,17.5,18.811,96.01085,6.4799995,0.0,1010.7,271.0,9.5,7.3,43.0,7.0,0.0,0.0,,,,,,,,18.161001,20.853867,0.0,0.0,3.0,909.5801,92.0,10.0,0.0,91.0,,0.0,0.08664107,15.236338,270.0,284.36462,13.32,20.011,0.224
2025-09-13 00:30:00+00:00,Bangalore,12.9716,77.5946,58.11965852721124,19.3,15.8,19.911001,96.944145,8.581677,0.2,1011.7,320.0,11.2,7.2,40.0,7.0,0.05,0.1,,,,,,,,19.411001,22.234594,0.2,0.0,51.0,910.8366,100.0,88.0,7.0,100.0,,0.01532373,0.07105732,16.913296,279.65982,286.6993,16.919998,21.611,0.225
2025-09-13 01:30:00+00:00,Bangalore,12.9716,77.5946,52.7777781853309,16.5,13.3,20.861,91.42257,11.375658,0.0,1012.2,397.0,13.5,6.9,38.0,6.0,0.45,0.9,,,,,,,,19.411001,22.776402,0.0,0.0,3.0,911.5932,100.0,30.0,12.0,100.0,,0.05323494,0.21147704,17.106628,274.5377,278.47107,25.919998,21.611,0.225
2025-09-13 02:30:00+00:00,Bangalore,12.9716,77.5946,52.3504281655336,16.4,13.1,22.311,82.62786,10.6261,0.1,1012.3,436.0,14.1,6.6,40.0,6.0,1.7,3.0,,,,,,,,19.211,24.2377,0.1,0.0,51.0,912.1471,99.0,28.0,10.0,99.0,,0.18427747,0.46798062,15.463244,280.73883,282.09473,26.64,22.311,0.226
2025-09-13 03:30:00+00:00,Bangalore,12.9716,77.5946,51.49572608817337,16.1,12.7,23.711,74.276505,10.814989,0.2,1012.1,396.0,11.6,6.1,52.0,6.0,3.75,6.25,,,,,,,,18.861,25.442038,0.2,0.0,51.0,912.4106,99.0,25.0,6.0,98.0,,0.33671626,0.7541368,15.655861,288.43503,289.47665,28.8,23.611,0.225
2025-09-13 04:30:00+00:00,Bangalore,12.9716,77.5946,50.213676028781464,15.4,12.1,25.111,67.66586,11.225132,0.2,1011.7,319.0,7.5,5.5,69.0,7.0,7.0,9.55,,,,,,,,18.711,27.4138,0.2,0.0,51.0,912.4898,100.0,21.0,12.0,100.0,,0.46040234,1.0306971,16.171976,285.81924,286.8215,30.599998,25.161001,0.223
2025-09-13 05:30:00+00:00,Bangalore,12.9716,77.5946,51.06837606837607,16.6,12.5,26.111,62.58043,10.7714615,0.1,1011.0,262.0,4.4,5.0,84.0,8.0,8.85,11.75,,,,,,,,18.411001,28.808159,0.1,0.0,51.0,912.16986,100.0,17.0,10.0,99.0,,0.5327059,1.2656248,15.426535,279.61966,281.441,30.960001,26.611,0.22
2025-09-13 06:30:00+00:00,Bangalore,12.9716,77.5946,50.213676028781464,16.6,12.1,27.061,58.070305,10.261578,0.1,1009.7,247.0,3.1,4.5,94.0,9.0,8.9,11.9,,,,,,,,18.111,29.94123,0.1,0.0,51.0,911.2907,100.0,14.0,9.0,100.0,,0.57730514,1.4996815,14.761098,268.99493,270.69867,30.239998,27.911001,0.215
2025-09-13 07:30:00+00:00,Bangalore,12.9716,77.5946,50.641026048578766,17.1,12.3,28.011,54.07396,10.182337,0.1,1008.0,252.0,2.8,4.1,101.0,9.0,7.5,10.1,,,,,,,,17.861,31.391842,0.1,0.0,51.0,910.04785,100.0,3.0,15.0,100.0,,0.6558449,1.7363329,14.490838,261.87,263.5813,29.88,29.311,0.21
2025-09-13 08:30:00+00:00,Bangalore,12.9716,77.5946,51.06837606837607,17.5,12.5,27.711,53.321434,11.304229,0.1,1007.3,269.0,3.9,3.9,103.0,10.0,5.25,7.05,,,,,,,,17.361,29.905289,0.1,0.0,51.0,909.32404,99.0,6.0,36.0,98.0,,0.56626177,1.734283,16.068466,260.83774,260.32672,31.319998,29.961,0.207
2025-09-13 09:30:00+00:00,Bangalore,12.9716,77.5946,51.709402116954834,18.5,12.8,27.461,53.936172,11.304229,0.1,1006.9,282.0,6.4,3.9,100.0,11.0,3.1,3.75,,,,,,,,17.311,28.993652,0.1,0.0,51.0,908.8864,96.0,12.0,33.0,94.0,,0.48551553,1.6866591,16.276815,260.83774,259.80856,31.68,30.161001,0.204
2025-09-13 10:30:00+00:00,Bangalore,12.9716,77.5946,51.92307610797067,19.2,12.9,27.261,52.871243,11.481968,0.0,1007.0,308.0,10.3,4.2,92.0,11.0,1.1,1.35,,,,,,,,16.811,27.97647,0.0,0.0,3.0,908.91504,97.0,53.0,13.0,93.0,,0.35528722,1.7056568,16.810495,256.39944,257.00537,30.239998,29.811,0.201
2025-09-13 11:30:00+00:00,Bangalore,12.9716,77.5946,57.90598249842978,21.3,15.7,26.311,56.98358,11.177405,0.0,1007.5,387.0,20.7,5.6,64.0,11.0,0.2,0.25,,,,,,,,17.111,27.199295,0.0,0.0,2.0,909.07385,78.0,6.0,10.0,75.0,,0.20122664,1.4723334,17.811815,255.06853,255.96373,29.519999,28.861,0.199
2025-09-13 12:30:00+00:00,Bangalore,12.9716,77.5946,73.93162556183644,29.0,23.2,24.111,70.278496,4.323748,0.0,1008.9,595.0,31.7,8.3,50.0,11.0,0.0,0.0,,,,,,,,18.361,26.555502,0.0,0.0,3.0,909.6513,100.0,3.0,6.0,100.0,,0.04108274,0.8925488,10.897063,182.3859,202.3287,20.16,27.061,0.205
2025-09-13 13:30:00+00:00,Bangalore,12.9716,77.5946,85.25641025641025,34.8,28.5,23.411001,75.63164,3.4152596,0.0,1009.6,857.0,46.4,11.9,32.0,12.0,0.0,0.0,,,,,,,,18.861,26.221453,0.0,0.0,3.0,910.06226,100.0,1.0,5.0,100.0,,0.0,0.70163035,9.016185,161.56496,206.05344,9.0,25.861,0.205
2025-09-13 14:30:00+00:00,Bangalore,12.9716,77.5946,80.12820594331139,32.0,26.1,23.111,78.22533,3.0652895,0.0,1009.7,987.0,53.5,14.0,20.0,11.0,0.0,0.0,,,,,,,,19.111,26.091593,0.0,0.0,3.0,910.0577,100.0,0.0,2.0,100.0,,0.0,0.6156988,8.404285,176.6336,223.26433,6.8399997,24.911001,0.205
2025-09-13 15:30:00+00:00,Bangalore,12.9716,77.5946,69.23076923076923,25.6,21.0,23.111,72.79133,7.056826,0.0,1010.5,863.0,45.9,12.9,22.0,9.0,0.0,0.0,,,,,,,,17.961,24.976162,0.0,0.0,3.0,910.7787,100.0,18.0,1.0,100.0,,0.015601866,0.7694211,15.589497,232.25313,233.92389,12.599999,24.111,0.205
2025-09-13 16:30:00+00:00,Bangalore,12.9716,77.5946,58.11965852721124,18.5,15.8,22.061,76.61229,11.620809,0.0,1011.5,607.0,30.8,10.3,30.0,5.0,0.0,0.0,,,,,,,,17.761,23.172104,0.0,0.0,3.0,911.3465,100.0,17.0,3.0,100.0,,0.025882976,0.62060213,22.805367,253.81071,258.15796,25.199999,23.461,0.205
2025-09-13 17:30:00+00:00,Bangalore,12.9716,77.5946,48.33333492279053,13.1,11.6,21.011,85.63629,9.801326,0.0,1012.0,397.0,18.7,8.1,36.0,3.0,0.0,0.0,,,,,,,,18.511,22.728556,0.0,0.0,3.0,911.4611,100.0,27.0,3.0,100.0,,0.005189341,0.3574412,19.627428,262.61404,268.4235,24.84,22.911001,0.205
2025-09-13 18:30:00+00:00,Bangalore,12.9716,77.5946,38.333332538604736,10.3,9.2,20.511,89.704895,7.968939,0.0,1012.0,300.0,13.7,7.2,37.0,2.0,0.0,0.0,,,,,,,,18.761,22.612755,0.0,0.0,3.0,911.30035,100.0,39.0,13.0,100.0,,0.0,0.24843526,16.32055,251.56496,263.03183,21.24,22.411001,0.205
2025-09-13 19:30:00+00:00,Bangalore,12.9716,77.5946,35.83333492279053,9.7,8.6,20.261,91.09998,7.6473517,0.0,1011.7,249.0,11.7,6.8,36.0,2.0,0.0,0.0,,,,,,,,18.761,22.40984,0.0,0.0,3.0,910.9495,100.0,25.0,6.0,100.0,,0.0,0.21148562,15.017871,243.43501,256.13028,18.0,22.061,0.205
2025-09-13 20:30:00+00:00,Bangalore,12.9716,77.5946,34.99999841054281,9.6,8.4,19.811,93.08914,7.5019197,0.0,1011.2,222.0,10.7,6.7,35.0,2.0,0.0,0.0,,,,,,,,18.661001,21.934538,0.0,0.0,3.0,910.3541,100.0,12.0,0.0,100.0,,0.0,0.15971541,14.628807,239.74365,251.34203,17.64,21.711,0.206
2025-09-13 21:30:00+00:00,Bangalore,12.9716,77.5946,36.666667461395264,10.0,8.8,19.361,94.83304,6.9247384,0.0,1011.2,209.0,10.5,7.0,32.0,2.0,0.0,0.0,,,,,,,,18.511,21.499245,0.0,0.0,3.0,910.2087,88.0,11.0,0.0,87.0,,0.0,0.11612725,14.288191,242.10283,250.88017,16.199999,21.311,0.206
2025-09-13 22:30:00+00:00,Bangalore,12.9716,77.5946,39.16666507720947,10.6,9.4,18.911001,96.31542,7.0591216,0.0,1011.3,221.0,11.4,7.6,28.0,2.0,0.0,0.0,,,,,,,,18.311,20.937794,0.0,0.0,3.0,910.15234,100.0,10.0,0.0,100.0,,0.0,0.08052564,14.897651,250.64091,258.147,15.119999,20.861,0.206
2025-09-13 23:30:00+00:00,Bangalore,12.9716,77.5946,43.75,12.0,10.5,18.761,96.91764,7.7983837,0.0,1011.5,262.0,9.2,6.9,30.0,2.0,0.0,0.0,,,,,,,,18.261,20.657198,0.0,0.0,3.0,910.28375,100.0,17.0,0.0,100.0,,0.0,0.06673741,16.09969,251.14674,259.69522,17.28,20.611,0.207
2025-09-14 00:30:00+00:00,Bangalore,12.9716,77.5946,43.333331743876144,11.9,10.4,19.111,96.32094,7.69592,0.0,1012.3,369.0,9.4,6.7,31.0,3.0,0.05,0.1,,,,,,,,18.511,21.136942,0.0,0.0,3.0,911.11755,100.0,3.0,0.0,100.0,,0.015932357,0.081410885,15.683776,259.21576,260.75397,18.359999,21.311,0.201
2025-09-14 01:30:00+00:00,Bangalore,12.9716,77.5946,40.41666587193807,11.6,9.7,20.011,91.36937,7.1661706,0.0,1012.7,506.0,9.6,6.4,33.0,4.0,0.75,1.0,,,,,,,,18.561,22.136782,0.0,0.0,3.0,911.7692,100.0,1.0,0.0,100.0,,0.058518536,0.20194602,12.015589,258.40784,261.38443,17.64,21.411001,0.201
2025-09-14 02:30:00+00:00,Bangalore,12.9716,77.5946,37.083331743876144,11.7,8.9,21.611,81.00603,9.403169,0.0,1013.0,572.0,9.2,6.0,38.0,5.0,2.45,3.2,,,,,,,,18.211,23.24834,0.0,0.0,3.0,912.5542,100.0,10.0,0.0,100.0,,0.17660777,0.49035692,13.934604,264.50778,264.06857,24.48,22.161001,0.2
2025-09-14 03:30:00+00:00,Bangalore,12.9716,77.5946,34.99999841054281,11.7,8.4,23.211,72.80889,10.266314,0.0,1012.7,496.0,7.5,5.3,48.0,6.0,5.35,6.6,,,,,,,,18.061,24.653072,0.0,0.0,3.0,912.7934,100.0,12.0,0.0,100.0,,0.31178722,0.77357316,14.787414,267.99048,266.51074,28.08,23.461,0.199
2025-09-14 04:30:00+00:00,Bangalore,12.9716,77.5946,33.333333333333336,11.5,8.0,24.811,65.51658,10.08,0.0,1012.3,348.0,5.2,4.5,62.0,7.0,7.75,10.05,,,,,,,,17.911001,26.917072,0.0,0.0,3.0,912.937,100.0,1.0,0.0,100.0,,0.46046185,1.0798223,14.4,270.0,270.0,29.16,25.161001,0.196
2025-09-14 05:30:00+00:00,Bangalore,12.9716,77.5946,32.5000007947286,11.4,7.8,25.661001,59.40618,12.57426,0.0,1011.6,238.0,3.5,3.9,73.0,7.0,7.65,12.25,,,,,,,,17.161001,26.678308,0.0,0.0,3.0,912.571,99.0,30.0,0.0,99.0,,0.44669104,1.3370754,18.079027,283.24054,282.65256,33.12,26.311,0.193
2025-09-14 06:30:00+00:00,Bangalore,12.9716,77.5946,32.083332538604736,10.9,7.7,26.811,54.287094,13.110376,0.0,1010.5,207.0,2.5,3.5,81.0,7.0,8.55,12.7,,,,,,,,16.811,28.713501,0.0,0.0,3.0,911.9355,97.0,88.0,0.0,79.0,,0.5870784,1.6113563,18.820976,278.68628,279.9127,36.0,27.861,0.189
2025-09-14 07:30:00+00:00,Bangalore,12.9716,77.5946,31.250000000000004,10.5,7.5,26.911001,53.62738,12.611567,0.0,1009.7,213.0,2.1,3.3,86.0,6.0,8.7,10.95,,,,,,,,16.711,27.785957,0.0,0.0,3.0,911.2444,94.0,32.0,0.0,91.0,,0.4765916,1.6442425,18.180891,267.54602,269.43274,36.0,28.661001,0.186
2025-09-14 08:30:00+00:00,Bangalore,12.9716,77.5946,30.416667461395267,10.0,7.3,27.761,49.582287,10.495713,0.0,1008.8,246.0,3.3,3.3,88.0,5.0,6.7,7.7,,,,,,,,16.261,29.034966,0.0,0.0,3.0,910.69336,100.0,54.0,0.0,100.0,,0.5095942,1.8788246,14.830076,264.09396,264.4279,33.839996,29.561,0.183
2025-09-14 09:30:00+00:00,Bangalore,12.9716,77.5946,28.7500003973643,9.3,6.9,27.611,48.91442,7.9526596,0.0,1007.9,276.0,7.1,3.7,84.0,4.0,3.65,4.15,,,,,,,,15.911,28.47108,0.0,0.0,3.0,909.83496,100.0,52.0,4.0,100.0,,0.33944485,1.8871789,11.196231,275.19434,274.61057,29.16,29.611,0.18
2025-09-14 10:30:00+00:00,Bangalore,12.9716,77.5946,28.7500003973643,9.0,6.9,27.011,50.665066,5.8298883,0.0,1007.7,331.0,12.5,4.3,77.0,4.0,1.3,1.5,,,,,,,,15.911,28.18124,0.0,0.0,3.0,909.47015,100.0,69.0,4.0,100.0,,0.16844776,1.7596657,9.044888,261.11942,264.2895,22.68,28.861,0.179
2025-09-14 11:30:00+00:00,Bangalore,12.9716,77.5946,38.333332538604736,10.6,9.2,26.661001,54.249508,6.1437774,0.0,1008.1,486.0,21.4,5.1,61.0,2.0,0.2,0.25,,,,,,,,16.661001,28.092644,0.0,0.0,2.0,909.7234,72.0,26.0,44.0,47.0,,0.12851816,1.5985527,10.152064,211.82741,217.07317,15.119999,28.111,0.178
2025-09-14 12:30:00+00:00,Bangalore,12.9716,77.5946,59.40170858660315,17.7,16.4,24.961,65.34236,6.048107,0.0,1009.4,887.0,29.3,7.3,50.0,2.0,0.0,0.0,,,,,,,,18.011,26.994038,0.0,0.0,3.0,910.36847,89.0,7.0,12.0,87.0,,0.05501178,1.0950086,13.259049,216.52895,228.30196,17.64,26.761,0.186
2025-09-14 13:30:00+00:00,Bangalore,12.9716,77.5946,65.81196499685956,20.9,19.4,24.261,71.6383,4.1046314,0.0,1010.4,1388.0,39.9,10.3,35.0,2.0,0.0,0.0,,,,,,,,18.811,26.946526,0.0,0.0,1.0,911.05084,35.0,3.0,9.0,26.0,,0.0036839184,0.85936666,12.108261,254.74483,264.88278,12.24,25.711,0.186
2025-09-14 14:30:00+00:00,Bangalore,12.9716,77.5946,62.606836791731354,19.5,17.9,23.911001,69.14598,8.6193495,0.0,1011.2,1619.0,45.3,12.2,25.0,2.0,0.0,0.0,,,,,,,,17.911001,25.525146,0.0,0.0,1.0,911.6622,22.0,11.0,14.0,0.0,,0.028383069,0.9155474,18.193361,241.29414,242.928,15.4800005,24.811,0.187
2025-09-14 15:30:00+00:00,Bangalore,12.9716,77.5946,59.188032557821685,17.9,16.3,22.361,79.34855,11.7,0.0,1012.5,1326.0,40.9,12.0,26.0,2.0,0.0,0.0,,,,,,,,18.611,23.847002,0.0,0.0,1.0,912.34314,34.0,1.0,12.0,25.0,,0.02157126,0.55804014,22.485594,247.3801,252.29019,27.0,24.111,0.187
2025-09-14 16:30:00+00:00,Bangalore,12.9716,77.5946,55.55555637066181,16.1,14.6,21.561,84.10183,9.107359,0.0,1013.0,764.0,31.3,10.6,32.0,3.0,0.0,0.0,,,,,,,,18.761,23.49591,0.0,0.0,1.0,912.53815,36.0,12.0,6.0,23.0,,0.0062858034,0.4091649,18.392616,251.56496,258.14023,24.84,23.461,0.187
2025-09-14 17:30:00+00:00,Bangalore,12.9716,77.5946,53.63247822492551,15.4,13.7,21.161001,86.72875,8.649369,0.0,1012.9,331.0,23.2,9.4,36.0,3.0,0.0,0.0,,,,,,,,18.861,23.210112,0.0,0.0,2.0,912.3198,55.0,7.0,38.0,23.0,,0.001312514,0.33329678,17.640919,257.98856,261.7873,19.44,22.911001,0.187
2025-09-14 18:30:00+00:00,Bangalore,12.9716,77.5946,52.136752136752136,14.9,13.0,20.611,89.992836,9.375563,0.0,1012.3,196.0,18.9,8.7,36.0,3.0,0.0,0.0,,,,,,,,18.911001,22.578276,0.0,0.0,2.0,911.6028,52.0,7.0,31.0,25.0,,0.0,0.242975,18.367939,266.6982,268.31534,20.16,22.411001,0.188
2025-09-14 19:30:00+00:00,Bangalore,12.9716,77.5946,51.06837606837607,14.6,12.5,20.261,91.09998,10.360559,0.0,1012.2,191.0,15.9,8.1,35.0,4.0,0.0,0.0,,,,,,,,18.761,22.014162,0.0,0.0,3.0,911.3997,100.0,8.0,32.0,100.0,,0.0,0.21148562,20.077868,262.01077,264.3406,22.68,22.011,0.188
2025-09-14 20:30:00+00:00,Bangalore,12.9716,77.5946,50.0,14.3,12.0,19.861,92.80109,11.090103,0.0,1011.5,205.0,13.7,7.7,34.0,4.0,0.0,0.0,,,,,,,,18.661001,21.461227,0.0,0.0,3.0,910.6405,99.0,3.0,6.0,99.0,,0.0,0.16688848,21.396542,256.86597,259.82455,24.119999,21.661001,0.189
2025-09-14 21:30:00+00:00,Bangalore,12.9716,77.5946,48.33333492279053,14.1,11.6,19.461,94.8369,11.440978,0.0,1011.3,205.0,12.1,7.6,33.0,4.0,0.0,0.0,,,,,,,,18.611,20.987011,0.0,0.0,3.0,910.331,100.0,11.0,5.0,100.0,,0.0,0.116763115,21.573734,257.27563,259.909,24.84,21.311,0.189
2025-09-14 22:30:00+00:00,Bangalore,12.9716,77.5946,47.91666666666667,14.2,11.5,19.211,95.72267,11.265469,0.0,1011.0,224.0,11.3,7.6,31.0,5.0,0.0,0.0,,,,,,,,18.511,20.71632,0.0,0.0,3.0,909.9798,100.0,6.0,2.0,100.0,,0.0,0.09524107,21.925297,257.074,257.6753,24.48,20.961,0.19
2025-09-14 23:30:00+00:00,Bangalore,12.9716,77.5946,40.833334128061935,13.2,9.8,19.061,96.31956,9.734988,0.0,1011.4,254.0,8.4,6.6,34.0,6.0,0.0,0.0,,,,,,,,18.461,20.766483,0.0,0.0,3.0,910.29126,99.0,11.0,9.0,99.0,,0.0,0.08118963,19.649702,266.82022,266.84933,24.119999,20.711,0.19
2025-09-15 00:30:00+00:00,Bangalore,12.9716,77.5946,46.2500015894572,14.8,11.1,19.561,95.73381,8.019601,0.0,1011.6,307.0,8.4,6.4,35.0,7.0,0.1,0.1,,,,,,,,18.861,21.703144,0.0,0.0,3.0,910.6333,100.0,3.0,0.0,100.0,,0.015541926,0.09707761,16.029097,260.9606,268.06946,19.8,21.561,0.184
2025-09-15 01:30:00+00:00,Bangalore,12.9716,77.5946,42.49999920527141,14.8,10.2,20.711,89.161385,9.9571085,0.0,1012.3,370.0,8.3,6.0,37.0,7.0,0.85,1.0,,,,,,,,18.861,22.569752,0.0,0.0,3.0,911.6349,100.0,29.0,1.0,100.0,,0.06912562,0.26478744,14.474059,257.4712,259.24908,23.4,21.761,0.184
2025-09-15 02:30:00+00:00,Bangalore,12.9716,77.5946,38.7500007947286,13.8,9.3,22.811,76.2492,12.632101,0.0,1012.8,399.0,7.8,5.6,41.0,8.0,2.45,3.25,,,,,,,,18.411001,24.068058,0.0,0.0,3.0,912.7566,100.0,95.0,1.0,100.0,,0.2128958,0.65954685,18.431332,265.91446,264.95764,31.319998,22.761,0.184
2025-09-15 03:30:00+00:00,Bangalore,12.9716,77.5946,36.666667461395264,13.1,8.8,23.961,68.722,14.224556,0.0,1012.7,360.0,6.5,5.0,49.0,8.0,4.5,6.6,,,,,,,,17.861,24.735308,0.0,0.0,3.0,913.0302,100.0,92.0,0.0,100.0,,0.27048442,0.93092036,20.886982,271.4502,271.4814,34.92,23.811,0.183
2025-09-15 04:30:00+00:00,Bangalore,12.9716,77.5946,36.24999920527141,12.8,8.7,25.711,60.745995,13.878688,0.0,1012.2,286.0,4.8,4.3,59.0,7.0,5.8,10.1,,,,,,,,17.561,26.547783,0.0,0.0,3.0,913.128,100.0,85.0,0.0,100.0,,0.42329141,1.2967379,20.009167,272.97366,273.094,36.719997,25.461,0.181
2025-09-15 05:30:00+00:00,Bangalore,12.9716,77.5946,35.41666666666667,12.3,8.5,26.811,56.03325,12.961249,0.1,1011.0,233.0,3.6,3.8,69.0,7.0,9.05,12.4,,,,,,,,17.311,28.296429,0.1,0.0,51.0,912.3867,100.0,45.0,10.0,99.0,,0.51252675,1.5497472,18.547861,270.79572,271.6683,36.36,27.111,0.18
2025-09-15 06:30:00+00:00,Bangalore,12.9716,77.5946,32.5000007947286,11.1,7.8,27.811,52.84367,12.093534,0.3,1009.8,221.0,2.8,3.5,78.0,7.0,10.1,12.7,,,,,,,,17.311,30.143139,0.3,0.0,51.0,911.6115,100.0,34.0,26.0,100.0,,0.60606545,1.7622817,16.997375,274.2678,275.469,35.28,28.811,0.18
2025-09-15 07:30:00+00:00,Bangalore,12.9716,77.5946,31.250000000000004,10.4,7.5,28.211,52.612465,12.781267,0.5,1008.1,229.0,2.3,3.4,86.0,6.0,8.5,10.9,,,,,,,,17.611,30.81633,0.5,0.0,53.0,910.19916,98.0,27.0,37.0,97.0,,0.63838613,1.8125751,18.367939,270.80692,271.68463,35.64,30.261,0.183
2025-09-15 08:30:00+00:00,Bangalore,12.9716,77.5946,37.083331743876144,12.0,8.9,28.361,53.31741,13.170786,0.8,1007.1,248.0,3.3,3.5,89.0,6.0,6.85,7.55,,,,,,,,17.961,30.32336,0.8,0.0,53.0,909.34216,94.0,27.0,32.0,90.0,,0.55523396,1.8011799,18.941954,266.08182,266.186,36.0,30.911001,0.189
2025-09-15 09:30:00+00:00,Bangalore,12.9716,77.5946,32.083332538604736,10.0,7.7,27.961,54.40274,14.05845,0.2,1006.6,282.0,6.5,3.8,84.0,5.0,3.5,4.0,,,,,,,,17.911001,29.367912,0.2,0.0,51.0,908.7685,31.0,14.0,16.0,11.0,,0.49798042,1.7188878,20.570463,267.0644,265.9859,37.44,31.111,0.188
2025-09-15 10:30:00+00:00,Bangalore,12.9716,77.5946,28.7500003973643,8.8,6.9,27.211,56.66376,15.7754345,0.0,1006.6,327.0,11.0,4.3,75.0,4.0,1.3,1.45,,,,,,,,17.861,27.755852,0.0,0.0,1.0,908.53894,41.0,17.0,27.0,5.0,,0.3722421,1.5636942,23.143827,253.4259,254.66666,38.88,30.761,0.186
2025-09-15 11:30:00+00:00,Bangalore,12.9716,77.5946,44.583332538604736,14.1,10.7,25.311,67.70575,12.503199,0.0,1006.9,366.0,15.1,5.2,61.0,6.0,0.15,0.2,,,,,,,,18.911001,26.817852,0.0,0.0,1.0,908.22253,23.0,0.0,15.0,10.0,,0.17234501,1.0417144,19.201874,263.38663,263.5413,39.6,29.611,0.184
2025-09-15 12:30:00+00:00,Bangalore,12.9716,77.5946,54.700854293301575,16.7,14.2,24.611,71.47835,13.154786,0.0,1008.9,394.0,16.5,6.0,57.0,5.0,0.0,0.0,,,,,,,,19.111,26.118727,0.0,0.0,2.0,909.808,71.0,9.0,22.0,61.0,,0.07521882,0.8824589,22.828798,253.30067,252.56503,29.16,27.861,0.184
2025-09-15 13:30:00+00:00,Bangalore,12.9716,77.5946,53.84615425370697,15.9,13.8,22.761,81.40724,9.037721,0.1,1010.5,416.0,18.7,7.3,52.0,5.0,0.0,0.0,,,,,,,,19.411001,25.015694,0.1,0.0,51.0,910.66785,39.0,12.0,25.0,8.0,,0.011004008,0.51470757,15.951087,314.19315,310.8817,29.88,26.661001,0.185
2025-09-15 14:30:00+00:00,Bangalore,12.9716,77.5946,51.06837606837607,14.5,12.5,22.011,85.470795,7.0934615,0.0,1011.4,428.0,21.6,8.6,46.0,4.0,0.0,0.0,,,,,,,,19.461,24.574272,0.0,0.0,3.0,911.24036,88.0,8.0,9.0,85.0,,0.0,0.38431263,13.324863,305.7068,308.4181,20.519999,25.611,0.185
2025-09-15 15:30:00+00:00,Bangalore,12.9716,77.5946,54.48718030228574,16.4,14.1,21.561,86.766235,5.4656014,0.0,1012.3,431.0,26.8,10.3,38.0,4.0,0.0,0.0,,,,,,,,19.261,24.265018,0.0,0.0,3.0,911.90753,100.0,11.0,14.0,100.0,,0.0,0.34057784,12.181625,287.24155,288.9705,16.56,24.661001,0.185
2025-09-15 16:30:00+00:00,Bangalore,12.9716,77.5946,61.75213675213675,19.9,17.5,20.911001,89.455345,7.7734165,0.0,1012.9,424.0,32.8,12.2,29.0,5.0,0.0,0.0,,,,,,,,19.111,23.206905,0.0,0.0,3.0,912.2397,100.0,50.0,16.0,100.0,,0.0,0.2607863,14.336861,227.81563,241.50446,16.56,23.911001,0.185
2025-09-15 17:30:00+00:00,Bangalore,12.9716,77.5946,67.09401709401709,22.6,20.0,20.811,88.89133,8.131936,0.0,1012.1,405.0,35.2,13.1,24.0,5.0,0.0,0.0,,,,,,,,18.911001,22.959486,0.0,0.0,3.0,911.48676,100.0,9.0,11.0,100.0,,0.0,0.27305722,16.56,264.92047,270.0,18.0,23.361,0.186
2025-09-15 18:30:00+00:00,Bangalore,12.9716,77.5946,61.32478469457382,20.0,17.3,20.511,91.68607,7.9932976,0.0,1011.6,363.0,30.8,12.4,25.0,5.0,0.0,0.0,,,,,,,,19.111,22.77515,0.0,0.0,3.0,910.9401,100.0,18.0,21.0,100.0,,0.0,0.2006216,16.563911,262.23492,268.75467,20.519999,22.811,0.186
2025-09-15 19:30:00+00:00,Bangalore,12.9716,77.5946,56.41025641025641,17.6,15.0,20.561,92.83794,8.035746,0.0,1011.1,309.0,22.8,10.8,30.0,4.0,0.0,0.0,,,,,,,,19.361,22.939419,0.0,0.0,3.0,910.5059,100.0,11.0,21.0,100.0,,0.0,0.17335558,15.328561,254.40712,260.53775,19.08,22.461,0.187
