date,calculated_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,pressure_msl,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen,dew_point_2m,apparent_temperature,rain,snowfall,weather_code,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,latitude,longitude
2025-04-07,74.29246846970669,26.754166,23.291666,27.513084,47.52829,9.936779,0.0,1011.0125,469.45834,18.15,9.216666,97.541664,6.625,2.5166667,2.6833334,,,,,,,,12.900584,27.688982,0.0,0.0,1.3333334,912.58795,43.041668,0.6666667,5.0416665,40.458332,,0.29598582,2.2656605,17.459593,96.68546,98.13004,27.165,31.196417,0.14108334,Bangalore,12.9716,77.5946
2025-04-08,79.05982902586629,31.391668,25.6,27.529749,43.638718,10.34183,0.0,1011.91254,447.79166,17.987501,9.537499,102.541664,11.583333,2.1916668,2.6125,,,,,,,,12.013083,27.236137,0.0,0.0,0.625,913.40936,22.791666,0.0,13.333333,13.083333,,0.2892309,2.3496473,18.005602,92.449196,94.026115,28.769999,31.194334,0.14345834,Bangalore,12.9716,77.5946
2025-04-09,83.15500344781795,34.191666,27.487501,27.583916,41.68794,9.6369295,0.0,1010.76666,539.125,23.275,9.308333,98.75,13.666667,2.3458333,2.7062502,,,,,,,,11.896417,27.28259,0.0,0.0,1.2916666,912.39606,46.0,0.0,12.083333,34.75,,0.28118515,2.3704953,16.908901,97.518135,97.99096,25.919998,31.340166,0.14079167,Bangalore,12.9716,77.5946
2025-04-10,105.09372157731644,44.86667,37.462498,27.102667,52.06074,7.7468796,0.0,1009.1375,472.0,32.087498,12.545834,105.75,15.166667,2.1395833,2.5291667,,,,,,,,14.82975,27.957476,0.0,0.0,2.0416667,910.7764,67.416664,0.0,12.75,63.625,,0.2250397,1.9638098,13.112141,262.4458,267.4495,22.245,31.444334,0.1515,Bangalore,12.9716,77.5946
2025-04-11,92.19284199309824,39.2,31.725,26.250582,56.113358,7.3702083,4.7000003,1009.3208,553.5417,21.095833,9.583333,108.916664,14.958333,2.08125,2.3500001,,,,,,,,15.752667,27.598671,4.7000003,0.0,10.25,910.67706,39.208332,0.041666668,38.083332,3.0416667,,0.23653114,1.7169582,13.315194,253.52861,272.4781,24.555,30.711,0.16425,Bangalore,12.9716,77.5946
2025-04-12,108.32113097457268,47.283337,38.408333,25.756834,60.12378,5.9007173,1.5,1010.7166,536.6667,35.741665,13.429166,101.666664,18.166666,2.075,2.425,,,,,,,,16.558916,27.654078,1.5,0.0,10.083333,911.7869,61.5,0.33333334,55.958332,12.291667,,0.22181399,1.5026813,10.245042,239.80498,237.04326,20.234999,28.904749,0.17125,Bangalore,12.9716,77.5946
2025-04-13,110.57178373207375,51.658337,39.645832,26.181833,52.528778,5.763273,0.3,1010.6875,613.5417,36.441666,13.754167,100.291664,24.833334,2.0354166,2.4270833,,,,,,,,15.106834,27.388842,0.3,0.0,2.9166667,911.896,29.208334,0.0,25.75,5.3333335,,0.21797307,1.7441907,12.192726,119.449745,105.01364,17.55,26.988083,0.19308333,Bangalore,12.9716,77.5946
2025-04-14,128.48614398792134,71.6,51.108334,26.573502,55.182785,6.0290475,0.70000005,1010.64996,550.75,32.541668,13.366666,111.958336,42.416668,1.9375,2.3333333,,,,,,,,15.525584,28.058275,0.70000005,0.0,6.7083335,911.97614,19.5,0.0,19.333334,0.29166666,,0.23176737,1.8013855,11.855198,133.22475,137.5981,19.065,29.013083,0.17570834,Bangalore,12.9716,77.5946
2025-04-15,125.19430924098269,65.683334,47.475002,27.531832,46.10631,7.3729835,0.0,1010.5334,537.6667,34.104168,17.583334,115.083336,37.583332,2.0020833,2.4354167,,,,,,,,13.233917,27.875656,0.0,0.0,0.8333333,912.1682,29.125,2.5416667,26.583334,0.0,,0.23135532,2.2263222,13.854358,124.147705,128.49269,21.375,30.467249,0.15495832,Bangalore,12.9716,77.5946
2025-04-16,120.86953196283902,58.3625,44.462498,25.41725,64.70977,6.9519076,10.8,1011.35004,721.3333,23.862501,13.166667,120.416664,28.708334,1.9208332,2.2458334,,,,,,,,17.519335,27.51449,10.8,0.0,16.666666,912.2525,46.0,1.5,44.416668,5.375,,0.20848332,1.3273932,12.602475,197.70335,219.10945,22.74,30.10475,0.16625,Bangalore,12.9716,77.5946
2025-04-17,127.98429701792674,65.004166,51.05417,27.458916,54.789677,5.5122795,0.1,1009.7166,615.5417,50.979168,19.933332,109.916664,28.458334,2.1708333,2.4395833,,,,,,,,16.738085,29.446337,0.1,0.0,2.4583333,911.4131,16.125,0.45833334,13.833333,2.5416667,,0.2260506,1.826622,10.909397,149.97792,151.23161,17.565,30.406832,0.16254167,Bangalore,12.9716,77.5946
2025-04-18,117.799084744866,54.44583,43.86667,26.406832,64.61335,5.4194374,1.1,1009.9792,586.5833,26.708334,11.787499,118.541664,21.666666,1.9479166,2.3020833,,,,,,,,18.386,29.09189,1.1,0.0,6.9583335,911.32275,26.041666,3.7083333,23.166666,3.4166667,,0.20722632,1.4128094,10.3325615,240.61499,233.61345,18.765,29.9485,0.17895834,Bangalore,12.9716,77.5946
2025-04-19,116.4034939291667,55.908337,44.529163,26.871416,62.36313,5.257083,0.0,1009.47504,522.1667,40.129166,13.7625,107.208336,23.125,1.8145833,2.3354168,,,,,,,,18.113085,29.501465,0.0,0.0,1.7083334,911.0114,58.25,0.625,9.708333,53.083332,,0.2178505,1.5313483,9.595679,205.42914,213.5144,16.605,29.248499,0.1735,Bangalore,12.9716,77.5946
2025-04-20,119.39866860117722,59.716663,44.80417,26.583916,64.2772,5.6489015,0.1,1010.33746,490.70834,30.283333,13.416667,114.166664,31.291666,2.0791667,2.3541667,,,,,,,,17.95475,29.185152,0.1,0.0,3.1666667,911.6953,33.916668,2.0,14.708333,20.958334,,0.23139216,1.520604,10.226262,204.85492,162.45116,19.365,30.36725,0.15891667,Bangalore,12.9716,77.5946
2025-04-21,110.77929615016319,57.5125,39.716667,27.890167,48.037674,7.8530746,0.0,1011.4375,517.7083,25.166666,12.266666,101.916664,37.166668,2.3541667,2.6104167,,,,,,,,14.833917,28.854246,0.0,0.0,0.125,913.096,7.7083335,0.20833333,4.0416665,3.4583333,,0.26956362,2.1519597,13.991696,113.57132,120.549706,21.69,31.210999,0.15291665,Bangalore,12.9716,77.5946
2025-04-22,84.94880697462294,43.141666,28.154167,28.175583,43.264297,9.581996,0.0,1011.76666,457.95834,19.241667,9.841666,99.416664,30.833334,2.6270833,2.8208332,,,,,,,,13.011001,28.320581,0.0,0.0,0.625,913.4792,23.458334,0.0,5.6666665,18.25,,0.2948223,2.405913,17.785227,115.57093,117.157906,25.904999,31.225584,0.1545,Bangalore,12.9716,77.5946
2025-04-23,85.14708023669034,37.820835,28.366667,28.863083,44.446545,8.305987,0.0,1009.9709,492.0,22.308334,12.5,105.916664,19.375,2.7145834,2.84375,,,,,,,,13.861,29.526842,0.0,0.0,0.041666668,912.06616,5.7083335,0.041666668,3.75,1.9583334,,0.28541824,2.4842377,14.277901,153.9812,158.9511,24.104998,33.161,0.14083333,Bangalore,12.9716,77.5946
2025-04-24,86.54932379247117,32.645832,28.987501,29.136,48.165314,9.141749,0.0,1009.3208,456.66666,25.141668,12.025001,114.5,7.2083335,2.7145834,2.8979168,,,,,,,,14.394334,30.043043,0.0,0.0,0.5,911.55884,16.375,4.4166665,2.0833333,10.333333,,0.29340968,2.4608757,15.242803,147.55287,149.09254,26.43,33.32558,0.14091666,Bangalore,12.9716,77.5946
2025-04-25,88.28196261275527,32.837498,29.775,28.833916,48.08508,8.234134,0.0,1009.46246,443.79166,23.491667,12.495833,107.291664,5.875,2.5416667,2.7979167,,,,,,,,15.100583,29.919886,0.0,0.0,0.875,911.6006,33.166668,1.25,7.9583335,24.375,,0.27081722,2.3186464,13.981858,128.1686,128.91048,25.305,33.063084,0.14941667,Bangalore,12.9716,77.5946
2025-04-26,88.93652089300997,33.270832,30.112501,28.3235,50.768448,9.262366,0.0,1009.76666,412.08334,16.995832,11.858334,113.791664,6.0,2.3583333,2.6270833,,,,,,,,15.686001,29.374403,0.0,0.0,2.4583333,911.7207,81.333336,0.9583333,7.6666665,80.375,,0.26440606,2.1349971,15.916775,134.40982,134.80064,26.25,32.70058,0.14845833,Bangalore,12.9716,77.5946
2025-04-27,74.04736496104813,25.541666,23.254166,27.788084,54.42953,8.497743,0.0,1010.45416,419.45834,18.116667,13.212501,99.791664,4.5,1.9479166,2.6520832,,,,,,,,15.854751,29.08991,0.0,0.0,1.3333334,912.1745,44.041668,0.8333333,13.125,33.458332,,0.25472945,1.9947449,13.6672325,117.40695,118.03419,25.604998,32.608917,0.148,Bangalore,12.9716,77.5946
2025-04-28,74.64040297116988,24.7125,23.366667,27.661001,54.394054,7.46147,0.0,1009.17084,374.375,23.591667,12.579166,99.333336,2.5833333,2.3770833,2.75,,,,,,,,16.481833,29.306147,0.0,0.0,1.3333334,910.981,44.833332,0.33333334,13.958333,37.875,,0.24553688,1.8994535,13.034537,118.83365,119.164696,22.83,31.483917,0.159,Bangalore,12.9716,77.5946
2025-04-29,76.93420619774407,26.954168,24.445833,28.39225,48.70093,8.270416,0.2,1008.85004,433.45834,23.958334,11.995833,96.333336,5.2083335,2.29375,2.7208335,,,,,,,,15.440166,29.471094,0.2,0.0,5.625,910.916,49.291668,0.0,8.833333,41.625,,0.26090956,2.1790643,14.823651,126.022545,127.106514,24.105001,32.183918,0.14874999,Bangalore,12.9716,77.5946
2025-04-30,109.02652620193142,52.55,42.45,28.779749,46.156967,5.9416165,1.0,1009.7583,571.1667,44.620834,17.945833,99.833336,21.416666,2.1270833,2.54375,,,,,,,,15.169334,30.03343,1.0,0.0,11.791667,911.8565,50.208332,0.29166666,16.625,40.583332,,0.23520124,2.2895157,10.389948,151.22902,152.25708,19.515,32.77975,0.15404166,Bangalore,12.9716,77.5946
2025-05-01,133.65518126020834,66.75833,52.441666,27.758917,53.69574,5.908127,1.3,1010.44165,541.0,25.645834,14.483334,134.29167,29.208334,2.0166667,2.1854167,,,,,,,,16.371416,29.463547,1.3,0.0,8.875,912.15656,88.666664,0.041666668,23.083334,83.833336,,0.21960907,1.9468684,11.344047,182.39085,185.66203,19.304998,31.240166,0.16608334,Bangalore,12.9716,77.5946
2025-05-02,138.43859637829294,67.5,52.183334,26.810999,62.675304,5.6623745,2.9,1010.875,528.2083,27.858332,14.179166,128.04167,31.75,1.9625,2.175,,,,,,,,18.050585,29.308607,2.9,0.0,4.2916665,912.2532,58.083332,2.6666667,19.958334,46.041668,,0.21496175,1.5543524,10.180645,185.8231,185.52205,18.675,30.473501,0.17429167,Bangalore,12.9716,77.5946
2025-05-03,118.41903272796237,56.966663,45.49167,26.588083,61.095276,6.757185,9.3,1009.9917,545.2917,42.88333,16.775,111.208336,23.958334,2.0104167,2.3041666,,,,,,,,17.76725,28.818747,9.3,0.0,9.125,911.3934,73.458336,1.0833334,20.875,66.875,,0.21339726,1.5149986,12.490796,238.23834,259.87326,20.94,30.538084,0.16533333,Bangalore,12.9716,77.5946
2025-05-04,87.13352831036705,34.341667,29.083334,27.30475,56.671215,7.765389,0.3,1009.49585,523.0,35.708332,12.191667,86.166664,10.833333,2.2708333,2.575,,,,,,,,16.983917,29.068123,0.3,0.0,5.5833335,911.1655,48.333332,7.875,16.333334,27.541666,,0.22806714,1.760295,13.899147,219.6923,221.50648,24.164999,30.404749,0.16016667,Bangalore,12.9716,77.5946
2025-05-05,92.16159207325036,36.304165,31.145834,27.871416,51.535397,5.447039,0.0,1009.0417,539.8333,39.945835,14.587501,94.208336,10.583333,2.5666666,2.8208332,,,,,,,,14.95475,29.301298,0.0,0.0,1.375,910.92,46.041668,0.33333334,14.166667,37.0,,0.23468216,2.143,10.704627,205.0083,193.32233,17.88,30.669334,0.16791667,Bangalore,12.9716,77.5946
2025-05-06,86.12666806425356,34.791668,28.487501,27.373499,49.841568,6.7509456,0.0,1009.7083,453.91666,34.287502,10.870833,92.583336,12.333333,2.3812501,2.6479166,,,,,,,,14.631833,28.416452,0.0,0.0,0.25,911.374,14.958333,0.0,9.458333,5.5833335,,0.24590866,2.0618396,12.1936865,257.50308,265.77527,20.58,30.790167,0.1575,Bangalore,12.9716,77.5946
2025-05-07,86.4443737755903,44.82083,29.070833,27.692251,47.082947,7.1228404,0.0,1009.1958,472.83334,36.24583,11.724999,85.833336,31.166666,2.3458333,2.8187501,,,,,,,,14.406834,28.537756,0.0,0.0,2.125,911.0144,68.5,1.9166666,17.666666,60.333332,,0.24516223,2.135677,11.499604,259.38693,283.69296,21.99,31.856833,0.14733334,Bangalore,12.9716,77.5946
2025-05-08,71.74590484250305,29.875,22.233332,26.748499,51.215824,7.71226,0.0,1010.05835,380.0,32.7375,11.045834,77.541664,14.875,2.5874999,2.79375,,,,,,,,14.827667,27.690193,0.0,0.0,0.25,911.501,13.791667,0.083333336,11.333333,2.375,,0.24881472,1.8958411,12.853002,267.13287,273.70047,22.364998,31.352667,0.152,Bangalore,12.9716,77.5946
2025-05-09,87.83055950726931,43.033337,31.199999,26.931833,51.660244,5.3731456,0.2,1010.5833,493.41666,46.587498,16.504168,80.75,22.458334,2.5,2.9458332,,,,,,,,15.338084,28.394697,0.2,0.0,5.2916665,912.0335,41.291668,2.9583333,16.458334,26.625,,0.22854774,1.8726269,8.667369,229.40239,220.13603,19.515,32.156834,0.14841665,Bangalore,12.9716,77.5946
2025-05-10,100.95189526267343,46.725002,35.895832,26.740168,53.04622,6.288904,0.6,1010.5833,505.45834,44.575,15.366666,77.166664,20.875,2.3125,2.8062499,,,,,,,,15.738084,28.145203,0.6,0.0,13.833333,911.97577,45.833332,3.0416667,15.083333,32.5,,0.22771399,1.7851509,10.176684,224.42896,228.63142,20.144999,31.629751,0.15387501,Bangalore,12.9716,77.5946
2025-05-11,99.19279485811337,45.841663,34.566666,25.875586,66.10604,6.4456534,8.0,1009.64166,596.9167,37.254166,13.287499,73.833336,21.833334,2.10625,2.6833334,,,,,,,,18.446417,28.413168,8.0,0.0,13.791667,910.858,32.875,9.25,30.166666,4.125,,0.19951804,1.2764618,11.166772,221.99428,223.31001,20.654999,30.256834,0.185125,Bangalore,12.9716,77.5946
2025-05-12,57.45548447567513,20.708334,15.916667,25.336,71.43429,6.9772224,1.2,1008.86255,436.625,16.358334,7.8416667,79.0,9.541667,2.1645834,2.75,,,,,,,,19.077667,28.025408,1.2,0.0,13.791667,909.9827,46.375,24.541666,24.708334,7.1666665,,0.20230262,1.103504,11.707829,251.67064,256.09183,22.364998,28.717249,0.18025,Bangalore,12.9716,77.5946
2025-05-13,60.774572715800026,19.0,17.295834,25.211,71.50902,6.509293,4.7000003,1008.825,447.58334,19.3125,9.358334,86.0,3.4166667,2.2104166,2.7104168,,,,,,,,19.033918,28.005644,4.7000003,0.0,10.666667,909.90924,60.041668,5.9166665,19.375,44.125,,0.20207788,1.093141,11.955563,271.7064,272.8898,20.475,28.933916,0.18429166,Bangalore,12.9716,77.5946
2025-05-14,81.3271900581838,28.254166,26.483332,26.302666,68.2834,5.2694325,1.6,1009.22504,476.5,24.2875,11.516666,93.916664,3.625,2.275,2.7375,,,,,,,,19.20475,29.431143,1.6,0.0,10.625,910.6121,77.083336,5.25,11.958333,71.791664,,0.21638978,1.2651601,9.382592,197.26921,205.30078,17.64,29.20475,0.17400001,Bangalore,12.9716,77.5946
2025-05-15,93.02047693559587,32.695835,31.554167,25.733917,68.85104,6.7192917,1.8,1009.5916,462.08334,27.916666,13.454166,106.666664,2.25,2.4270833,2.7791665,,,,,,,,19.019335,28.55056,1.8,0.0,6.375,910.76776,58.625,7.4583335,15.375,45.041668,,0.21732925,1.1778151,11.930222,253.3499,261.2745,20.144999,29.344332,0.16916667,Bangalore,12.9716,77.5946
2025-05-16,75.67191947083867,24.954168,23.949999,25.233917,75.41835,6.498633,4.1000004,1009.4292,488.45834,23.6625,10.7,89.625,1.7083334,2.2,2.7041667,,,,,,,,20.14225,28.510696,4.1000004,0.0,17.0,910.4685,72.875,13.583333,28.958334,59.958332,,0.19869888,0.9048806,11.431706,281.0031,286.67996,20.654999,27.465166,0.21145833,Bangalore,12.9716,77.5946
2025-05-17,60.8631586629441,18.983334,17.095833,23.254751,86.38416,7.0359282,31.1,1009.3459,525.0,20.800001,8.804167,73.5,3.7083333,1.7395834,2.8374999,,,,,,,,20.611,26.614382,31.1,0.0,46.166668,909.77655,93.958336,23.75,71.708336,92.958336,,0.14834858,0.4577217,12.41466,244.73047,281.1904,19.589998,25.469336,0.38520834,Bangalore,12.9716,77.5946
2025-05-18,67.48575503669913,21.275,20.183332,24.17975,82.68787,5.8982673,9.7,1007.48334,510.16666,20.516666,8.958333,81.041664,2.1666667,1.3291667,2.6125,,,,,,,,20.765167,27.933342,9.7,0.0,22.25,908.388,96.666664,5.2916665,51.916668,96.125,,0.18665446,0.59890676,10.1002035,230.2207,221.40636,16.994999,25.6735,0.4365833,Bangalore,12.9716,77.5946
2025-05-19,55.45940172256228,16.029165,15.3625,23.136002,88.291145,5.849279,15.6,1006.5916,605.9167,22.016668,7.745833,72.541664,1.375,1.4604167,2.9916668,,,,,,,,20.92975,26.737616,15.6,0.0,35.0,907.2595,100.0,34.666668,46.625,99.875,,0.12818475,0.37618753,9.550323,265.38235,233.66148,16.74,24.67975,0.4531667,Bangalore,12.9716,77.5946
2025-05-20,26.305199677703047,6.554167,6.3416667,22.560999,90.05244,9.606196,12.3,1006.99585,468.79166,12.141666,6.4,62.75,0.25,1.1125,3.1875,,,,,,,,20.781834,25.454536,12.3,0.0,27.916666,907.44366,99.916664,33.666668,39.041668,99.916664,,0.09372812,0.29357216,16.796795,240.1598,243.08698,23.685,24.011002,0.455875,Bangalore,12.9716,77.5946
2025-05-21,32.48219376700556,13.966667,7.870833,22.611,79.4244,14.430062,7.8999996,1008.5625,361.625,10.462501,5.141667,58.958332,11.875,1.6041666,3.1708333,,,,,,,,18.754751,23.851507,7.8999996,0.0,14.333333,908.8684,100.0,23.958334,47.791668,100.0,,0.14996836,0.598671,24.615892,251.19788,252.42522,34.905,23.521418,0.42487502,Bangalore,12.9716,77.5946
2025-05-22,55.008012956363864,33.125,14.620833,23.723501,77.01716,13.54937,0.1,1008.10834,376.95834,10.666667,5.566667,55.625,36.041668,2.1104167,3.01875,,,,,,,,19.094334,25.358109,0.1,0.0,4.5833335,908.8067,84.791664,27.375,9.333333,78.0,,0.1898899,0.7637977,23.362696,243.46034,245.75789,32.31,24.106834,0.36295834,Bangalore,12.9716,77.5946
2025-05-23,22.495993566924863,10.379167,5.5208335,23.6735,80.83715,17.253244,3.2,1005.87085,268.20834,7.3291664,4.266667,50.625,9.625,2.7020833,3.1604166,,,,,,,,20.019335,25.281061,3.2,0.0,25.25,906.7771,88.625,40.541668,14.791667,84.708336,,0.1826867,0.6114,28.672922,229.62653,230.82393,41.505,24.488083,0.33341667,Bangalore,12.9716,77.5946
2025-05-24,12.951388872332044,3.5583334,3.1083333,22.575584,87.24149,20.60943,6.2,1005.7625,268.25,7.1416664,3.9125001,49.916668,0.5416667,1.4020834,3.0687501,,,,,,,,20.27975,23.57733,6.2,0.0,27.833334,906.3369,99.958336,46.083332,56.25,99.333336,,0.10589247,0.37002054,34.25859,230.69325,231.55208,49.679996,23.275583,0.34604168,Bangalore,12.9716,77.5946
2025-05-25,11.249999950329462,2.8666668,2.7,22.531836,88.2237,21.817537,9.2,1006.64166,251.04167,7.0791664,3.4708335,52.708332,0.083333336,2.1104167,3.1416667,,,,,,,,20.352667,23.53272,9.2,0.0,49.916668,907.1128,96.666664,56.291668,60.125,88.958336,,0.14401723,0.36276802,35.660107,237.00616,237.9265,52.395,23.544334,0.39070833,Bangalore,12.9716,77.5946
2025-05-26,13.732638851635988,3.4125001,3.2958333,21.613083,90.69259,19.40846,12.799999,1006.45,311.16666,9.691667,4.0916667,50.791668,0.0,0.80833334,3.1000001,,,,,,,,19.996416,22.682076,12.799999,0.0,26.833334,906.65283,99.958336,58.583332,70.541664,96.708336,,0.084023945,0.25017682,32.586758,250.9315,252.09245,48.0,22.533918,0.44983336,Bangalore,12.9716,77.5946
2025-05-27,16.371527645323013,4.9333334,3.9291668,22.915167,81.27413,21.199615,3.2,1005.7583,268.125,8.083333,3.6375,55.791668,1.375,1.5395833,3.0916665,,,,,,,,19.427668,23.479593,3.2,0.0,27.333334,906.4394,99.791664,34.916668,46.833332,99.5,,0.15228716,0.55399066,35.387154,261.6254,262.61865,50.28,23.165167,0.396875,Bangalore,12.9716,77.5946
2025-05-28,12.795138876471256,3.3916667,3.0708332,23.096418,80.667175,21.041767,3.5,1005.4666,261.125,7.4125,3.4791667,52.625,0.25,1.6708332,3.1083333,,,,,,,,19.486,23.74264,3.5,0.0,25.25,906.2337,99.833336,31.416666,43.666668,99.708336,,0.16157861,0.57715696,34.881073,263.2861,264.1849,51.39,23.481834,0.36458334,Bangalore,12.9716,77.5946
2025-05-29,19.322916616996128,5.1041665,4.6375003,22.250586,87.10694,16.275492,7.2000003,1005.4875,318.375,9.9875,4.616667,51.125,0.8333333,1.1520833,3.1645832,,,,,,,,19.90475,23.73097,7.2000003,0.0,41.75,905.9865,99.958336,46.333332,58.958332,99.916664,,0.112029724,0.37196603,27.429396,250.46922,252.84032,39.539997,23.006834,0.38483334,Bangalore,12.9716,77.5946
2025-05-30,34.139066851801346,14.416667,8.258333,22.236,87.10166,16.486666,1.2,1007.83746,326.75,10.483334,4.445833,49.75,11.75,0.60625,2.8291667,,,,,,,,19.940168,23.666939,1.2,0.0,19.0,908.1006,100.0,55.625,91.208336,97.75,,0.06963422,0.35800186,28.14257,257.90396,259.55545,38.76,22.377668,0.40583333,Bangalore,12.9716,77.5946
2025-05-31,48.4352743332712,27.466667,12.316667,23.850584,77.0843,14.689965,0.1,1009.96246,306.125,9.991667,4.420833,55.625,29.625,2.0416667,2.6208332,,,,,,,,19.1485,25.2715,0.1,0.0,4.9583335,910.5162,98.166664,28.458334,25.25,98.0,,0.1800813,0.7850897,25.485338,263.45868,265.93433,34.8,23.715166,0.36266664,Bangalore,12.9716,77.5946
2025-06-01,44.02599709793034,21.991667,11.025001,24.098501,75.145454,13.575648,0.0,1010.7166,295.70834,9.85,4.7000003,53.333332,20.291666,2.2333333,2.7229166,,,,,,,,18.940166,25.863564,0.0,0.0,2.75,911.27216,88.958336,18.333334,8.833333,85.875,,0.22210823,0.86881906,23.595537,254.55804,256.5855,32.88,24.596418,0.30929166,Bangalore,12.9716,77.5946
2025-06-02,35.45495039993032,14.650001,8.541667,23.746416,76.441986,14.453411,1.5,1010.2583,275.83334,9.224999,4.7458334,49.208332,11.25,2.1375,3.0020835,,,,,,,,19.038084,25.267937,1.5,0.0,9.416667,910.75146,99.958336,25.416666,12.083333,99.958336,,0.1932897,0.77826244,24.282728,246.50731,248.15318,35.52,24.477667,0.26775,Bangalore,12.9716,77.5946
2025-06-03,29.340277819169895,10.058333,7.0416665,23.5235,79.18458,13.592575,1.8,1010.3958,261.125,10.029166,5.0375,52.541668,5.2916665,2.6833334,3.1291666,,,,,,,,19.458918,25.324766,1.8,0.0,19.041666,910.80615,89.875,27.875,11.291667,83.083336,,0.17708308,0.67584914,23.087334,244.89519,247.43196,33.945,24.525583,0.23454165,Bangalore,12.9716,77.5946
2025-06-04,54.238336824114164,30.791666,14.620833,24.202667,72.863014,11.519306,0.5,1010.8333,293.125,11.904167,5.5333333,57.458332,30.958334,2.5020833,2.8770835,,,,,,,,18.504751,25.99852,0.5,0.0,4.2083335,911.4097,68.416664,12.916667,9.416667,54.041668,,0.21984816,0.94733334,19.506254,259.00372,262.17636,28.68,25.80475,0.19845833,Bangalore,12.9716,77.5946
2025-06-05,77.17921947278188,56.82083,24.662498,24.875586,66.61286,8.245115,0.0,1011.19165,374.25,21.158333,7.808333,57.5,63.75,2.2979167,2.6333334,,,,,,,,17.675585,26.842781,0.0,0.0,1.625,911.9444,53.541668,9.166667,14.625,42.916668,,0.22110511,1.1764907,14.544333,268.23526,276.34158,22.605001,26.883917,0.17491667,Bangalore,12.9716,77.5946
2025-06-06,86.04620708359613,63.825,28.541666,25.823502,64.75742,8.456568,0.2,1011.08746,343.66666,23.733332,9.129167,62.458332,68.875,2.1458333,2.575,,,,,,,,17.833918,27.817095,0.2,0.0,5.875,912.1438,57.791668,6.125,18.791666,43.083332,,0.22833608,1.3466223,14.271298,258.43585,269.88113,23.745,28.858917,0.16058333,Bangalore,12.9716,77.5946
2025-06-07,64.94836170449216,41.504166,18.995832,25.538084,63.324356,9.532391,0.3,1011.21246,330.95834,13.079166,6.195833,65.458336,43.75,2.1625001,2.5854166,,,,,,,,17.294333,27.136045,0.3,0.0,8.166667,912.1691,67.958336,5.2083335,10.25,61.333332,,0.2349199,1.3556207,15.9300165,257.16965,262.4165,25.724998,29.213083,0.15475,Bangalore,12.9716,77.5946
2025-06-08,56.82380701444428,27.854166,15.625,25.406832,68.47254,9.256047,12.6,1010.37085,318.58334,15.295834,6.35,61.958332,23.291666,2.4395833,2.7354167,,,,,,,,18.3235,27.446167,12.6,0.0,22.333334,911.3645,92.166664,22.5,68.0,67.25,,0.21193153,1.2203413,15.12679,275.7213,281.62808,26.609999,29.41725,0.18870832,Bangalore,12.9716,77.5946
2025-06-09,41.85719384766712,13.6375,10.120833,23.761002,78.67228,12.347084,2.2,1008.925,316.08334,12.4875,6.2916665,59.125,6.875,1.28125,2.5083334,,,,,,,,19.546417,25.858747,2.2,0.0,10.75,909.55585,80.333336,18.208334,33.208332,73.875,,0.18291873,0.7040134,20.95664,291.37302,293.73853,30.164999,25.358917,0.29254165,Bangalore,12.9716,77.5946
2025-06-10,58.67165225183862,28.416666,16.375,23.854752,78.35398,11.928292,5.0,1006.4917,356.70834,11.075,5.4708333,68.25,23.541666,1.4583334,2.4166667,,,,,,,,19.52975,26.067724,5.0,0.0,14.833333,907.38947,74.916664,23.583334,20.666666,67.708336,,0.20297432,0.73281175,20.21287,280.1828,283.95197,30.555,25.331833,0.26025,Bangalore,12.9716,77.5946
2025-06-11,44.672364503824475,18.458334,11.6125,23.136002,83.6302,13.100696,7.2999997,1005.68335,357.66666,11.891666,5.2083335,61.5,14.75,0.9375,2.2208333,,,,,,,,19.952667,25.26673,7.2999997,0.0,26.0,906.4371,99.791664,41.125,44.5,99.791664,,0.17019959,0.53662634,21.831713,271.41876,273.97687,32.235,24.41725,0.3827083,Bangalore,12.9716,77.5946
2025-06-12,22.86458342439599,6.2833333,5.4874997,22.879751,81.39813,14.390246,2.2,1004.9709,416.25,10.691667,5.2291665,55.125,1.5,0.96875,2.8875,,,,,,,,19.319334,24.501532,2.2,0.0,28.875,905.71606,89.791664,40.5,56.791668,74.208336,,0.16152234,0.572022,24.064676,243.95148,245.33223,35.25,23.76725,0.42883334,Bangalore,12.9716,77.5946
2025-06-13,19.149305754237705,5.1916666,4.5958333,22.465166,88.25452,14.650456,3.7,1006.0125,353.29166,8.470834,4.920833,63.541668,0.9583333,1.5041666,2.9624999,,,,,,,,20.340166,24.385918,3.7,0.0,27.541666,906.5263,94.041664,44.833332,42.583332,77.583336,,0.12157664,0.34666136,24.636206,237.2154,239.00377,35.895,23.629751,0.43824998,Bangalore,12.9716,77.5946
